annotation_file,panel_index,mean_temperature,temperature_standard_deviation,max_temperature,temperature_range,temperature_skewness,temperature_kurtosis,faulty
20180630_154245,55,164.20402298850576,13.484997450105677,182.0,76.0,-1.4532574853030569,2.538129380072422,No
20180630_154245,56,163.9398907103825,14.028301278515432,187.0,81.0,-1.7351542008794871,3.2658460044460664,No
20180630_154245,57,156.72440296458961,14.166913127186124,178.0,73.0,-1.3466904185094177,1.7313661756131662,No
20180630_154245,58,156.59201030927835,15.570385188804057,179.0,78.0,-1.2750143241154448,1.381524074105239,No
20180630_154245,59,106.26315789473684,4.744438353573448,112.0,17.0,-1.054146745309332,-0.006476841578761938,No
20180630_154245,60,120.80346820809248,14.148330222578902,139.0,63.0,-1.085363167680759,0.5236109541499494,No
20180630_154245,61,125.61977715877437,12.771246384444245,142.0,65.0,-1.285441047751538,1.3775652661579398,No
20180630_154245,62,116.10875576036867,10.969634116296502,135.0,66.0,-0.8068919089704044,0.9588168727683426,No
20180630_154245,63,128.96521739130435,12.390878202690091,150.0,67.0,-0.8707300938987834,0.3107559216647413,No
20180630_154245,64,130.84149599287622,12.551294090107191,148.0,71.0,-1.1552850075656287,0.8473518361134484,No
20180630_154245,65,139.6074808472285,11.323963030636142,155.0,61.0,-1.8431414392152843,3.4489580703594367,No
20180630_154245,66,137.60195658819933,13.800005621178341,159.0,75.0,-1.4360494645671937,2.140181569316691,No
20180630_154617,1,89.6026823134954,3.7548148934384598,108.0,29.0,0.08073953045563798,1.2338311742515815,Yes
20180630_154617,2,85.54105090311987,7.407139826294348,119.0,70.0,-1.1260596049788272,5.917102393977984,Yes
20180630_154617,3,79.86502463054187,12.09850816738331,133.0,103.0,-1.034401932174379,5.582266631988439,Yes
20180630_154617,4,87.8009806749351,19.014701981689527,236.0,179.0,5.300548680651842,32.810360092446814,Yes
20180630_154617,5,84.10005224660397,17.59971353183636,194.0,161.0,3.0730487973102556,13.353268362139001,Yes
20180630_154617,6,88.74656357388317,7.109371160241131,114.0,55.0,0.13506100375914784,2.199013983759582,Yes
20180630_154617,7,73.50506277845281,5.78587779171702,81.0,38.0,-2.3506949329116824,6.687259327465959,No
20180630_154617,8,73.63636363636364,6.121643144615897,80.0,38.0,-2.5129035565813607,6.991531609406499,No
20180630_154617,9,72.72727272727273,2.8712021267915926,80.0,18.0,-0.2758912136893167,1.0385987525203983,No
20180630_154617,10,76.3462783171521,4.597414173026147,82.0,34.0,-2.088085474589727,6.689869452741343,No
20180630_154617,11,77.12412919569347,3.7368872008187326,84.0,30.0,-1.9547530291453934,5.700469956473398,No
20180630_154617,12,77.3171206225681,3.5602948055156487,82.0,18.0,-1.6263632833133757,2.7970171011958698,No
20180630_154617,13,76.60483870967742,3.753103121218702,82.0,19.0,-0.8993074617883288,0.7258128453834667,No
20180630_154617,14,76.6983144134847,7.574748976975994,91.0,53.0,-1.6909411174985483,3.731082051879702,No
20180630_154617,15,80.58552108194112,5.4677805453435715,89.0,39.0,-1.3186817673878353,2.21477972388898,No
20180630_154617,16,80.15248226950355,5.138832573777514,87.0,35.0,-1.8538067816219348,3.5973835530479255,No
20180630_154617,17,78.87253002712127,6.536609340732589,96.0,53.0,-1.9797871564176386,5.598102462992701,No
20180630_154617,18,81.14236111111111,4.182122664474331,86.0,21.0,-2.076571158761588,3.9209949771866874,No
20180630_154617,19,80.48423645320197,6.832514108842964,89.0,51.0,-3.022786053269681,12.366455434447534,No
20180630_154617,20,81.47549481621112,6.94624661259851,90.0,52.0,-2.9149757368822606,11.571155230904212,No
20180630_154617,21,83.31284357821089,4.966764096192447,92.0,29.0,-1.5875794277066704,2.802557329993024,No
20180630_154617,22,83.00438596491227,4.58388941476783,90.0,25.0,-1.4958408476379326,2.438468938011691,No
20180630_154617,23,83.67160037002775,3.6896758393648663,89.0,24.0,-1.992458231158881,5.095724262910286,No
20180630_154617,24,84.89547038327527,6.079763307493073,110.0,48.0,-0.8711047796846388,0.8194163218113495,No
20180630_154617,25,85.46320054017556,4.559772169154721,92.0,28.0,-1.903628493509763,4.185268037788993,No
20180630_154617,26,86.09451901565996,10.191538861524766,100.0,63.0,-1.9554501374224025,3.9905431618706153,No
20180630_154617,27,85.69983597594315,5.293579570024818,96.0,29.0,-1.1032395346881554,0.5004861960846538,No
20180630_154617,28,88.19393409157189,5.475788695164646,98.0,31.0,-1.1138185888752186,0.7936951984307101,No
20180630_154617,29,89.39252625077208,6.03761370298376,99.0,32.0,-0.8419730342703371,0.2618538961868566,No
20180630_154617,30,90.02092249167856,5.011782570283312,104.0,32.0,-0.895662050158269,0.9566663189259437,No
20180630_154617,31,86.96072351421189,4.97918224282628,98.0,49.0,-1.748396910501687,7.682346144200274,No
20180630_154617,32,87.18682505399568,7.643881166879033,108.0,68.0,-1.8624912721937605,6.868590855131625,No
20180630_154617,33,86.5168782068593,5.089283725038102,97.0,39.0,-1.055984670362516,1.4850472724750752,No
20180630_154617,34,85.67258820626697,4.68205820370443,99.0,32.0,-0.807003497374332,0.13498852346639545,No
20180630_154617,35,83.94826329851834,5.7231908750472025,98.0,37.0,-0.9289858188441011,0.5496940600179538,No
20180630_154617,36,85.18248373101952,5.758521659702843,97.0,35.0,-1.2606525997563747,0.9616828786621454,No
20180630_154617,37,84.48074894514768,6.192980294197071,99.0,39.0,-1.2594983814751772,1.000951863762289,No
20180630_154617,38,82.31010124793973,6.5128262117194655,105.0,53.0,-0.9260024900525159,1.3767087602553056,No
20180630_154617,39,82.97260943996088,6.679669373840215,104.0,52.0,-0.9227033693901755,1.669729481406609,No
20180630_154617,40,84.94030253916802,6.190035012655647,96.0,39.0,-1.4647261130321132,1.832655075272302,No
20180630_154617,41,84.33790455293472,6.0622050084206816,98.0,41.0,-1.6027768869145502,2.2386150741623725,No
20180630_154617,42,82.39657775541016,6.921607805950469,107.0,69.0,-1.4792980916913137,4.56929558220002,No
20180630_154617,43,84.7714831317632,5.965739360171251,93.0,34.0,-1.5448484573348917,2.290419016418131,No
20180630_154617,44,80.38304597701149,6.871739555245637,94.0,56.0,-2.080007876912229,7.271408413040488,No
20180630_154617,45,79.5144578313253,5.613379724815416,90.0,41.0,-1.3491575249128038,2.934553048435933,No
20180630_154617,46,83.3937753721245,4.652674142926786,91.0,28.0,-1.4131429955805876,2.0626453726661165,No
20180630_154617,47,76.80537190082644,4.644526244434786,84.0,43.0,-3.1671998956010134,14.693278512045815,No
20180630_154617,48,77.16242748772869,6.332201561472308,85.0,51.0,-2.9370636407356447,12.28421783802734,No
20180630_154617,49,78.20956607495069,5.2169847792055615,86.0,43.0,-2.0395773583589922,7.0898470504774505,No
20180630_154617,50,79.08067226890756,5.036026132966356,86.0,38.0,-1.5664650111184724,3.67316757073103,No
20180630_154617,51,79.60783095090117,6.687350717653002,89.0,44.0,-1.6825047903003387,4.216727278396034,No
20180630_154617,52,80.71578212290503,5.78449836335512,90.0,34.0,-1.1016532609748053,1.1712609827025586,No
20180630_154617,53,81.32738557020946,6.928978247715115,92.0,42.0,-1.5023794783817748,2.6757096752506433,No
20180630_154617,54,82.14793856103476,7.65040127359299,93.0,45.0,-1.6936571814348693,3.639316195656148,No
20180630_154617,55,90.41171088746569,3.9506018975375747,100.0,28.0,-1.2637368608239417,2.380148354577017,No
20180630_154617,56,88.7911791179118,5.289252860225338,97.0,30.0,-1.1588719077590317,1.637274563165981,No
20180630_154617,57,81.35474137931034,9.048029120620585,99.0,67.0,-2.5975987677798322,8.392074470668806,No
20180630_154617,58,86.50380021715526,3.3326660622960023,92.0,19.0,-1.0916561243665135,0.7945752084245883,No
20180630_154617,59,88.90688872066616,3.803216626625425,97.0,30.0,-1.0520214682611733,2.903718098516867,No
20180630_154617,60,89.32694763729246,8.413583055238632,103.0,56.0,-1.7769522763321428,4.311079081903741,No
20180630_154617,61,81.32865400495459,9.752689002503065,100.0,69.0,-2.580589023726991,8.517078790995196,No
20180630_154617,62,87.425,4.415359035023456,97.0,26.0,-0.6184414327397006,0.04701395103313111,No
20180630_154617,63,89.61909650924025,5.625977880314006,99.0,28.0,-0.5377773613899188,-0.26738627670246595,No
20180630_154617,64,80.87325581395349,10.072634557009172,98.0,62.0,-2.5560785411624285,7.19318693433668,No
20180630_154617,65,95.33095577746077,6.5074541105487205,106.0,33.0,-1.0712601801555055,0.10021785100182878,No
20180630_154617,66,83.92666909886903,12.338356688884863,105.0,73.0,-1.6948502527364586,4.039944426180152,No
20180630_154617,67,87.3348033811099,10.83242431014701,107.0,73.0,-1.4732667168909517,3.435858962277278,No
20180630_154617,68,97.01572481572481,6.060525873254858,105.0,30.0,-1.2241318689174627,0.8004917196467956,No
20180630_154617,69,96.2717138875987,6.047038381631511,106.0,31.0,-0.9789174050536065,0.03141878597863679,No
20180630_154617,70,85.40907441016334,8.952059717767213,104.0,63.0,-1.5774814416417835,3.750791172137747,No
20180630_154617,71,86.22884473877852,10.897469489300166,104.0,70.0,-1.591713423549623,3.8769656254767693,No
20180630_154617,72,89.25665680473372,9.278001758659904,103.0,57.0,-1.4676138887791599,2.557213478649235,No
20180630_154617,73,97.27416955875061,5.890564719863016,106.0,33.0,-1.2294265415085932,0.680781438211834,No
20180630_154617,74,96.73534971644612,6.373822432522567,105.0,32.0,-1.1146627451171625,0.4034698864369828,No
20180630_154617,75,98.95461346633417,5.59626121297145,111.0,34.0,-1.159706351307799,0.6178743215761542,No
20180630_154617,76,93.01438848920863,9.071249238972047,111.0,57.0,-1.4011696878544737,2.3962098611270104,No
20180630_154617,77,97.71014492753623,4.765698034577284,105.0,30.0,-1.3591039168548873,1.5987686246798036,No
20180630_154617,78,99.45802728226653,4.99481064297454,107.0,27.0,-1.1525346974771515,0.6458474955177258,No
20180630_154617,79,93.51938943894389,9.17786044781094,112.0,55.0,-1.2727014149506926,1.9810660693991409,No
20180630_154617,80,89.19315518049696,6.067769334020079,101.0,43.0,-1.5946772606196138,3.5064503524322745,No
20180630_154617,81,86.58989424206815,5.366023709144382,112.0,56.0,-1.5011728683317465,6.84389492134884,No
20180630_154617,82,87.06069651741294,3.1953475994064635,93.0,17.0,-0.6579062002765815,0.06486900930341166,No
20180630_154617,83,87.08110599078341,3.2264549710185317,94.0,17.0,-0.7763717126675412,0.09212535725406301,No
20180630_154617,84,86.43784153005464,7.618299419909276,102.0,56.0,-1.909233157576654,5.597973208958075,No
20180630_154617,85,86.89205702647658,2.9638964770529492,92.0,16.0,-1.327711874562141,1.8680082895165215,No
20180630_154617,86,84.78571428571429,2.029962634956547,88.0,10.0,-1.0739991061884082,1.7390389153062626,No
20180630_154531,1,111.29823904083926,24.22008339708016,235.0,182.0,2.704417058272264,10.416346378987296,Yes
20180630_154531,2,105.99866903283052,10.462019787465414,119.0,63.0,-1.731533162617842,2.9949772090129105,No
20180630_154531,3,103.57667210440457,11.952027984328078,117.0,72.0,-2.049445395262865,4.536996880665464,No
20180630_154531,4,109.14395782643957,9.96347536917327,179.0,107.0,-0.881629087258113,4.444859901560235,No
20180630_154531,5,99.26159793814433,10.873979133181273,112.0,51.0,-1.2632956739201584,0.530302794607834,No
20180630_154531,6,84.85,10.236088119980211,105.0,46.0,0.023266179254812537,-0.9628834556203891,No
20180630_154531,7,104.54070152217075,8.249952243264158,115.0,51.0,-1.8245162306893288,3.315750309971204,No
20180630_154531,8,98.37554449284382,9.432096393496494,113.0,66.0,-1.4774596714286394,2.3904858814623156,No
20180630_154531,9,116.90643274853801,5.305466079021962,126.0,32.0,-1.6101129572211472,3.129526237437168,No
20180630_154531,10,105.72932330827068,4.115124897928002,113.0,19.0,-0.8886690473579719,0.39886273202158673,No
20180630_154531,11,107.24173687621517,8.163781676840925,123.0,72.0,-2.764244968131307,11.01530623077067,No
20180630_154531,12,115.5019404915912,6.78302110251643,127.0,35.0,-0.8129241099440896,0.054078972798232705,No
20180630_154531,13,103.88344988344988,10.30249618904777,116.0,56.0,-1.8590342306951804,3.0229339554008874,No
20180630_154531,14,99.86519607843137,11.61789375720531,120.0,73.0,-1.8336106654191406,3.6600863960179053,No
20180630_154531,15,101.65797896662095,13.253570892840068,124.0,85.0,-2.3791348380031665,6.445154284947112,No
20180630_154531,16,109.52299829642249,5.74220547021098,120.0,41.0,-1.3550088635445257,2.866743116275682,No
20180630_154531,17,101.06873977086742,11.755356262862234,116.0,72.0,-2.1435963298870147,5.227954591310668,No
20180630_154531,18,110.33093053735256,7.29350417817182,122.0,46.0,-1.5065333399109362,2.7245382886836413,No
20180630_154531,19,99.16164542294322,12.03533569485905,113.0,70.0,-1.7572281819478421,3.123073845225707,No
20180630_154531,20,106.17827298050139,8.26208754557336,120.0,48.0,-1.3689724372528205,1.8018596877423638,No
20180630_154531,21,107.93233082706767,2.5017151671945985,115.0,16.0,-0.604098184751385,0.433982575716088,No
20180630_154531,22,109.65820489573889,3.745791624187683,118.0,25.0,-0.7756017105791073,0.7184862675172874,No
20180630_154531,23,109.22949586155003,3.8400099309176867,116.0,22.0,-1.0005935810520525,0.658069224388079,No
20180630_154531,24,102.86213468869123,10.782800885430696,113.0,73.0,-3.0271576987274424,10.457118998121784,No
20180630_154531,25,104.3211009174312,11.387227398944125,117.0,82.0,-3.279794481525809,12.511575912163412,No
20180630_154531,26,106.2056530214425,14.97123971906167,127.0,86.0,-2.199051308342559,5.43496859129942,No
20180630_154531,27,105.61786492374728,13.718741336253682,124.0,85.0,-2.343969097224394,6.380103037751507,No
20180630_154531,28,116.66883116883118,8.061130604012288,128.0,54.0,-1.3337057797904937,2.382460708892845,No
20180630_154531,29,117.30823648307226,8.521707137914266,132.0,45.0,-1.1285218449875314,0.7205822116714056,No
20180630_154531,30,116.19550080342796,8.462958206192344,128.0,51.0,-1.2801826927348754,1.3802501852603095,No
20180630_154531,31,106.57800407331976,13.70537843523252,126.0,84.0,-2.2301159852711465,5.815976451273169,No
20180630_154531,32,112.27795527156549,16.532576795514874,131.0,96.0,-2.3819871856335038,6.407514174521339,No
20180630_154531,33,111.20306656694092,14.552727421790086,129.0,93.0,-2.3810648068194964,7.049481103767839,No
20180630_154531,34,120.3260663507109,8.252750980395128,133.0,45.0,-0.9959462055236955,0.2830806655850937,No
20180630_154531,35,120.0253164556962,8.33120515473215,134.0,47.0,-1.117964450615919,0.82040612573349,No
20180630_154531,36,111.84521158129176,14.522496861126868,134.0,92.0,-1.9283107973847913,4.515357118329163,No
20180630_154531,37,107.02204783258595,13.503718404723376,132.0,94.0,-2.1433920327323146,5.998890264361734,No
20180630_154531,38,106.90136054421768,13.704296062739717,126.0,85.0,-2.069459262182458,5.387870902056163,No
20180630_154531,39,105.93032942067398,13.214468631931839,129.0,87.0,-2.1067670363819606,5.5122689571123935,No
20180630_154531,40,104.89858686616792,11.795487379717764,121.0,79.0,-2.3757520272087107,6.686182890480216,No
20180630_154531,41,120.0923159018143,7.621832559362579,132.0,39.0,-0.9977913485057209,0.3371842031245409,No
20180630_154531,42,123.0441906653426,8.91611205270757,134.0,43.0,-0.9649327345851492,0.10584506839677399,No
20180630_154531,43,121.7405614714424,8.568638108035195,136.0,45.0,-0.9572419081217258,0.07598598380690014,No
20180630_154531,44,122.06289614822037,8.4658630309347,134.0,44.0,-1.0152601823641147,0.26857116252452107,No
20180630_154531,45,122.5040151157298,8.763011538245397,134.0,43.0,-0.9269635748513531,-0.025798902478397334,No
20180630_154531,46,105.82592592592593,5.5279821911457105,113.0,30.0,-1.9140997988316446,3.7569244411832843,No
20180630_154531,47,113.20654044750431,4.160964229056727,121.0,34.0,-1.1894586810867358,3.770358645547474,No
20180630_154531,48,102.77307274701411,11.546515105407277,118.0,63.0,-2.016642809193361,4.075663648864893,No
20180630_154531,49,102.19675456389453,12.892512002511108,119.0,71.0,-2.174065764717518,4.612795469609907,No
20180630_154531,50,112.07177033492823,3.169776111647581,121.0,17.0,-0.04314926387552063,-0.11840746475048958,No
20180630_154531,51,108.68932038834951,5.517308674288913,117.0,35.0,-2.497300213314773,7.418628757330451,No
20180630_154531,52,102.98305084745763,8.095806668120481,112.0,49.0,-2.7663040018567515,8.169589484772933,No
20180630_154531,53,106.50657894736842,5.2277054322018355,112.0,34.0,-2.1215714939757913,6.508879185799103,No
20180630_154531,54,98.07721280602637,13.900699373736826,113.0,68.0,-1.490901522217235,1.727569946347078,No
20180630_154531,55,96.91487068965517,15.632231939627601,118.0,74.0,-1.5244985581002288,1.77654130140324,No
20180630_154531,56,95.41025641025641,19.995934278836323,116.0,74.0,-1.3999707710960048,0.7200753703034275,No
20180630_154531,57,86.98681318681318,21.600464020205163,113.0,74.0,-0.8174866916082112,-0.6755294081745413,No
20180630_154531,58,75.14473684210526,15.180236413255455,101.0,50.0,0.031739778028352705,-1.3020242883149458,No
20180630_154531,59,111.42790530846484,7.6218111135743065,123.0,48.0,-1.8792934412033206,4.518852934528039,No
20180630_154531,60,111.02089268755935,7.080096653564248,121.0,57.0,-2.7636637491522746,10.303535292047401,No
20180630_154531,61,113.19137466307278,5.810672493084749,122.0,42.0,-2.0109779984131877,5.289904221716505,No
20180630_154531,62,110.07042253521126,9.54047424718272,122.0,66.0,-2.835841607285333,10.26060906470753,No
20180630_154531,63,108.64548494983278,9.543396739357819,121.0,71.0,-3.592145437230845,14.952369473647757,No
20180630_154531,64,107.75103021978022,10.497424084040125,121.0,80.0,-2.87832386350222,10.806991733930992,No
20180630_154531,65,104.1509929906542,11.877550594551014,124.0,84.0,-3.1144373811262267,11.473719513685813,No
20180630_154531,66,110.02887139107611,8.37630898842378,122.0,50.0,-1.9801510412172203,4.534777830495203,No
20180630_154531,67,109.2919254658385,8.282691487684358,120.0,48.0,-2.118807374082078,5.034843920304695,No
20180630_154531,68,109.74739884393064,8.62134108684497,121.0,52.0,-2.0908096914883774,5.124465232177691,No
20180630_154531,69,103.66279712548369,11.048621280422308,118.0,76.0,-2.9001564366828014,10.17576561832736,No
20180630_154531,70,104.30370942812984,10.330111926412956,125.0,79.0,-1.8055567614558672,4.069679849969902,No
20180630_154531,71,105.18692307692308,8.483358265193171,121.0,52.0,-1.7293260061052076,3.3611913540704927,No
20180630_154531,72,109.09649122807018,9.111065951700647,125.0,57.0,-1.8748285607344735,3.937548299527883,No
20180630_154531,73,105.2787674530573,9.418903375737688,128.0,61.0,-1.2804172927146642,1.7896932488795425,No
20180630_154531,74,110.85943109638221,9.252233515668602,123.0,53.0,-1.835604469955017,3.832344548108736,No
20180630_154531,75,109.4718462371413,8.990077126342767,121.0,52.0,-1.9827667099521982,4.6313494986250445,No
20180630_154531,76,103.16438356164383,9.549758355315088,118.0,62.0,-1.6492710942046198,3.028062612274814,No
20180630_154531,77,100.6530408773679,9.909372896994489,115.0,67.0,-1.9381828844511373,4.571174467336717,No
20180630_154531,78,107.98785996612084,8.49340392387862,120.0,51.0,-2.0967554482041226,4.792921749001199,No
20180630_154531,79,108.28074712643678,8.503628536829252,122.0,51.0,-2.0254916087520027,4.596808896008712,No
20180630_154531,80,108.60725552050474,7.544777647810341,120.0,47.0,-2.3027018405389867,5.724777456218947,No
20180630_154531,81,100.92585848074921,10.889376937652314,122.0,80.0,-1.7776787449055549,4.0448438399365765,No
20180630_154531,82,100.48569856985698,11.016093042460243,123.0,83.0,-2.0810033622161686,5.79663076087477,No
20180630_154531,83,98.30301645338209,6.632908514498274,108.0,41.0,-1.5888653493936267,2.901845969875419,No
20180630_154531,84,99.91361688097594,6.9034452334040095,111.0,44.0,-1.3909985111580994,1.9647575807157578,No
20180630_154531,85,100.76825396825397,7.1788009211607795,111.0,45.0,-1.614384816183313,3.069387361825598,No
20180630_154531,86,100.42185338865836,7.8909407046864,111.0,49.0,-1.7968231422817875,3.94405461617983,No
20180630_154531,87,102.56253704801422,8.361963744560455,113.0,51.0,-1.6917487621572442,3.0744875302392405,No
20180630_154531,88,103.80832678711705,8.729559526885085,117.0,49.0,-1.3491169691560732,1.6175101378739418,No
20180630_154531,89,103.03192702394527,8.196218643338312,115.0,44.0,-1.1006166755586801,0.8385992625003449,No
20180630_154531,90,100.62183544303798,8.704230990586014,113.0,45.0,-1.1802213933138859,0.9462128429962515,No
20180630_154531,91,98.45893719806763,10.300415301927936,110.0,47.0,-1.4375317684725295,1.2892127624935181,No
20180630_154531,92,101.0185873605948,8.493362171627183,111.0,35.0,-1.2669460654359583,0.76617699335951,No
20180630_154531,93,98.96296296296296,8.03302511233585,108.0,31.0,-1.4009385805706986,0.8406575532186373,No
20180630_154531,94,92.13756613756614,14.533745312426264,108.0,61.0,-0.9758955857407033,-0.07688191659482779,No
20180630_154531,95,92.70833333333333,11.534293673890723,110.0,46.0,-0.4786661641725004,-0.8033750106272701,No
20180630_154531,96,104.35810810810811,6.980678096790837,114.0,29.0,-0.9465893842838896,0.08711768470366454,No
20180630_154531,97,106.19545454545455,6.873729784987535,114.0,30.0,-1.5756224229963107,1.6462324649346245,No
20180630_154541,1,91.6273374888691,24.820935579558746,234.0,176.0,3.883442026460353,16.208057524935956,Yes
20180630_154541,2,78.72766979689888,10.771864504950996,148.0,114.0,0.5382838627178845,9.738534941284437,Yes
20180630_154541,3,82.217660475725,8.017344402902534,119.0,84.0,-1.6436754876463882,9.37638839106114,Yes
20180630_154541,4,84.41783273673934,5.515752749867029,109.0,52.0,-0.8494899627904481,3.3533806016890875,Yes
20180630_154541,5,84.0188161505292,11.21457962162115,138.0,104.0,-0.7847830784958522,4.262857473722269,Yes
20180630_154541,6,87.11764705882354,6.805200339236723,101.0,56.0,-2.455625655721342,9.26616257071077,No
20180630_154541,7,92.065,6.3883311592308685,101.0,45.0,-1.9118009542268424,4.889183280019632,No
20180630_154541,8,92.39470013947002,3.8566177543063844,103.0,23.0,-0.2541737358418327,-0.4344957699546663,No
20180630_154541,9,91.77941176470588,3.4049225678706594,99.0,18.0,-0.47283485705359685,0.3643349744242199,No
20180630_154541,10,91.070796460177,4.4187279625843185,99.0,25.0,-0.9778404046438904,1.3647282461555799,No
20180630_154541,11,89.6133284511168,4.618340003537539,97.0,25.0,-1.3568060861340927,2.0068933511588334,No
20180630_154541,12,88.31526768010575,4.8855112630898345,96.0,28.0,-1.311878209292144,1.8950612849185227,No
20180630_154541,13,85.82669028638914,5.01775022304706,97.0,33.0,-0.8037139779121506,0.39777359731687767,No
20180630_154541,14,87.67985492911309,4.441885400038863,98.0,33.0,-1.0932955048723059,1.8474570150425738,No
20180630_154541,15,88.7517875383044,4.009269694719079,104.0,29.0,-0.19352353739613035,0.4565693057772995,No
20180630_154541,16,84.3444629938787,4.895216874751973,99.0,39.0,-0.8415405953810969,1.0070786808774992,No
20180630_154541,17,86.88583815028902,5.0667197626270415,102.0,34.0,-1.142507944151978,1.3346196845121652,No
20180630_154541,18,86.8018043416972,5.3055940830472785,100.0,37.0,-1.342201197266615,1.5762514796580769,No
20180630_154541,19,83.34720194647203,6.564883775326759,101.0,57.0,-1.6849513326278824,5.3352114427610235,No
20180630_154541,20,81.62340619307832,7.341015503077755,99.0,64.0,-2.4315988011278677,8.99868666827763,No
20180630_154541,21,85.72533543804262,5.486661978635306,99.0,36.0,-1.411361596331952,1.591660801920943,No
20180630_154541,22,81.37164244826067,6.156956799373878,97.0,52.0,-1.930901215525189,5.650102464845553,No
20180630_154541,23,83.47775866306218,5.4383480651581655,91.0,32.0,-1.4664402142320871,1.5705996145519512,No
20180630_154541,24,83.80832502492522,5.558974177339636,97.0,39.0,-1.521396242415246,2.111253723467227,No
20180630_154541,25,80.96218756675924,8.061056093113391,101.0,69.0,-2.150820895172442,7.209781192191832,No
20180630_154541,26,79.96961916987591,8.017440418271352,91.0,57.0,-2.6910074195397673,9.617228713190261,No
20180630_154541,27,78.43459703740899,6.3321470687030725,92.0,42.0,-1.089559322922082,1.1676941040256024,No
20180630_154541,28,82.5701390583069,5.492717017504471,90.0,32.0,-1.561683944330964,1.8240175101787797,No
20180630_154541,29,80.2291562656016,7.7523712338498925,92.0,56.0,-2.1953204748102992,6.469183808313973,No
20180630_154541,30,82.03420011305822,6.26819255664405,90.0,45.0,-2.2158768105742457,5.94238603387012,No
20180630_154541,31,84.8827564702214,4.768671684329818,94.0,27.0,-1.1311747864767216,1.0627965130814685,No
20180630_154541,32,83.13822894168466,7.725641487164056,99.0,64.0,-2.3244237514306008,8.565242272277695,No
20180630_154541,33,83.28825622775801,7.1253772443183045,99.0,59.0,-2.3857600155529286,8.984908761867695,No
20180630_154541,34,83.06766917293233,4.792452538540416,99.0,42.0,-1.7727951534365713,4.273147109733294,No
20180630_154541,35,84.85365853658537,5.833843273195889,101.0,61.0,-2.4870080393617457,10.307733530600867,No
20180630_154541,36,84.27003399708596,5.191236549220821,92.0,35.0,-1.8101588631427117,4.150901005643158,No
20180630_154541,37,76.46105919003115,4.0888737566404085,84.0,25.0,-1.7162148155640076,3.3402422991299323,No
20180630_154541,38,75.37243401759531,5.783914614610656,85.0,24.0,-0.8216050910973715,-0.2175790606783261,No
20180630_154541,39,78.15670289855072,5.508877091593299,86.0,43.0,-2.115957237183635,6.998264833516364,No
20180630_154541,40,77.74705684493777,5.052026224185679,86.0,40.0,-1.919839460193916,5.208539194217277,No
20180630_154541,41,79.46783980582525,4.550171734043594,89.0,45.0,-1.619987494081549,5.32857965490636,No
20180630_154541,42,76.32821614983114,7.73609336813489,85.0,58.0,-3.072864098437537,11.155139405581163,No
20180630_154541,43,81.08020603384841,4.947350287332671,88.0,31.0,-1.3964601316721679,1.5679906204010967,No
20180630_154541,44,77.59401993355482,5.6638356266974395,85.0,33.0,-1.286290450562375,2.1612634390826244,No
20180630_154541,45,83.25451625853071,6.089346696676828,92.0,35.0,-0.9706909066129825,0.3239023961274521,No
20180630_154541,46,84.83040642247867,5.574684615776728,92.0,34.0,-1.3615256385501495,1.8176098258897797,No
20180630_154541,47,86.6989247311828,5.641518214352307,96.0,36.0,-1.230946332507769,1.9487073625185207,No
20180630_154541,48,85.44398124022929,6.131855331702121,95.0,35.0,-1.076228905556642,0.9836803706180155,No
20180630_154541,49,88.83625377643504,4.908136457808362,97.0,29.0,-0.9591378746269364,0.838794534179292,No
20180630_154541,50,90.72317073170731,4.290823980806637,98.0,25.0,-0.8641901918873701,0.5973559115661877,No
20180630_154541,51,93.49809160305344,3.986857725823688,99.0,24.0,-1.0742033110346538,1.4161382614059503,No
20180630_154541,52,88.69157994323557,8.026178493678586,103.0,56.0,-1.6089823893315662,3.726112408342778,No
20180630_154541,53,94.36781609195403,4.497774242448963,102.0,23.0,-1.047408283638171,0.3038811053905497,No
20180630_154541,54,96.06706231454005,4.787931289059801,103.0,24.0,-1.2275233087724478,0.9675028832518011,No
20180630_154541,55,88.3368888888889,10.26594452486737,102.0,63.0,-1.9783933022151883,4.883554612441701,No
20180630_154541,56,86.47850877192982,8.392638454763746,104.0,58.0,-1.6822950693924021,4.26072521690408,No
20180630_154541,57,96.55777537796976,4.985552454843747,104.0,25.0,-1.0792302637421092,0.5418548629135205,No
20180630_154541,58,97.9771225216065,5.782798436723554,106.0,29.0,-1.0476410263393943,0.3517144271805406,No
20180630_154541,59,92.0465483234714,10.98236900283047,112.0,73.0,-1.853852532109686,4.347335563289312,No
20180630_154541,60,91.77986476333584,11.818992355410982,107.0,70.0,-2.012459158700389,4.429798117878606,No
20180630_154541,61,98.5398773006135,6.202195071652153,107.0,32.0,-1.302973471484836,0.9425230678299519,No
20180630_154541,62,91.04679439941046,10.261378771540736,104.0,62.0,-1.940454703877631,4.161090224580658,No
20180630_154541,63,97.743553008596,6.5885811890589485,107.0,31.0,-1.100764846838962,0.17129521685418858,No
20180630_154541,64,98.9592252803262,6.695988195295161,107.0,33.0,-1.2559760628458516,0.6325386588729671,No
20180630_154541,65,90.90501121914734,11.796895514212515,105.0,66.0,-2.0309296084272512,4.719848595258519,No
20180630_154541,66,89.82618261826183,10.205652326349739,104.0,62.0,-1.756763318309908,3.57398859052892,No
